prefix_id,topic,probe,layer,B_readout,C_readout,diff_B_minus_C
NNNF|travel|a|00,travel,P1,18,0.6305673141303992,0.434695160996762,0.19587215313363726
NNNF|travel|a|00,travel,P1,19,0.3333416502303521,0.30290823682781853,0.030433413402533582
NNNF|travel|a|00,travel,P1,20,0.7723591716248321,1.0438536345858827,-0.2714944629610505
NNNF|travel|a|00,travel,P1,21,0.37923039147333387,0.9514337406995574,-0.5722033492262235
NNNF|travel|a|00,travel,P1,22,0.6698765305529323,1.5430026401678303,-0.873126109614898
NNNF|travel|a|00,travel,P1,23,0.8225401866750618,1.7593892322401175,-0.9368490455650557
NNNF|travel|a|00,travel,P1,24,2.4302669414878477,3.1584726250103263,-0.7282056835224786
NNNF|travel|a|00,travel,P1,25,2.4376066711449598,3.00642799161508,-0.56882132047012
NNNF|travel|a|00,travel,P1,26,2.0905076660451583,2.8175142438441587,-0.7270065777990005
NNNF|travel|a|00,travel,P1,27,2.206913970033164,2.66808107645992,-0.46116710642675596
NNNF|travel|a|00,travel,P1,28,1.528913150476537,2.2433335195924653,-0.7144203691159283
NNNF|travel|a|00,travel,P1,29,0.34601882955982954,1.0158914265769725,-0.669872597017143
NNNF|work|a|00,work,P1,11,1.5749740705249882,1.436554906967996,0.13841916355699224
NNNF|work|a|00,work,P1,12,1.4070633191747661,1.3730252483384424,0.03403807083632371
NNNF|work|a|00,work,P1,13,1.8842734063879085,1.80323334554321,0.08104006084469861
NNNF|work|a|00,work,P1,14,2.491739381688086,2.1768374004583757,0.31490198122971025
NNNF|work|a|00,work,P1,15,1.620144213634536,1.5629752002771757,0.057169013357360354
NNNF|work|a|00,work,P1,16,1.8251761206217791,1.8019659454418038,0.023210175179975367
NNNF|work|a|00,work,P1,17,1.9771957446902921,1.6472345292768118,0.32996121541348034
NNNF|work|a|00,work,P1,18,0.8423596525175376,0.7859384586124782,0.0564211939050594
NNNF|work|a|00,work,P1,19,0.8596106876295089,0.8188145147508662,0.04079617287864268
NNNF|work|a|00,work,P1,20,1.3829618919269913,1.3373554229573084,0.0456064689696829
NNNF|work|a|00,work,P1,21,0.9965351464913399,1.110353927586304,-0.11381878109496402
NNNF|work|a|00,work,P1,22,3.038543510842138,2.2474992376585408,0.7910442731835974
NNNF|work|a|00,work,P1,23,2.765308590701315,2.2879959577172677,0.47731263298404736
